id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun
266,32,JAWA BARAT,PANIIS,WISATAWAN MANCANEGARA,0,ORANG,2016
267,32,JAWA BARAT,JUMLAH KPH KUNINGAN,WISATAWAN NUSANTARA,58841,ORANG,2016
268,32,JAWA BARAT,JUMLAH KPH KUNINGAN,WISATAWAN MANCANEGARA,0,ORANG,2016
269,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN NUSANTARA,0,ORANG,2016
270,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN MANCANEGARA,0,ORANG,2016
271,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2016
272,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2016
273,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,1250,ORANG,2016
274,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2016
275,32,JAWA BARAT,JUMLAH KPH MAJALENGKA,WISATAWAN NUSANTARA,414,ORANG,2016
276,32,JAWA BARAT,JUMLAH KPH MAJALENGKA,WISATAWAN MANCANEGARA,0,ORANG,2016
277,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN NUSANTARA,0,ORANG,2016
278,32,JAWA BARAT,KPH SUMEDANG,WISATAWAN MANCANEGARA,0,ORANG,2016
279,32,JAWA BARAT,GUNUNG KUNCI,WISATAWAN NUSANTARA,0,ORANG,2016
280,32,JAWA BARAT,GUNUNG KUNCI,WISATAWAN MANCANEGARA,0,ORANG,2016
281,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2016
282,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2016
283,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,4020,ORANG,2016
284,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2016
285,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,345,ORANG,2016
286,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2016
287,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2016
288,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2016
289,32,JAWA BARAT,PANIISAN,WISATAWAN NUSANTARA,0,ORANG,2016
290,32,JAWA BARAT,PANIISAN,WISATAWAN MANCANEGARA,0,ORANG,2016
291,32,JAWA BARAT,GENDENG,WISATAWAN NUSANTARA,0,ORANG,2016
292,32,JAWA BARAT,GENDENG,WISATAWAN MANCANEGARA,0,ORANG,2016
293,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,0,ORANG,2017
294,32,JAWA BARAT,BALAI BESAR TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2017
295,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN NUSANTARA,598,ORANG,2017
296,32,JAWA BARAT,TN. GN. GEDE PANGRANGO,WISATAWAN MANCANEGARA,0,ORANG,2017
297,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,180,ORANG,2017
298,32,JAWA BARAT,BALAI TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2017
299,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN NUSANTARA,0,ORANG,2017
300,32,JAWA BARAT,TN. GN. HALIMUN SALAK,WISATAWAN MANCANEGARA,0,ORANG,2017
301,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2017
302,32,JAWA BARAT,BALAI TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2017
303,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN NUSANTARA,0,ORANG,2017
304,32,JAWA BARAT,TN. GN. CIREMAI,WISATAWAN MANCANEGARA,0,ORANG,2017
305,32,JAWA BARAT,BALAI PENGELOLAAN TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,0,ORANG,2017
306,32,JAWA BARAT,BALAI PENGELOLAAN TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2017
307,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN NUSANTARA,2949,ORANG,2017
308,32,JAWA BARAT,TAHURA IR. H. DJUANDA,WISATAWAN MANCANEGARA,0,ORANG,2017
309,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN NUSANTARA,0,ORANG,2017
310,32,JAWA BARAT,BALAI BESAR KSDA JABAR,WISATAWAN MANCANEGARA,0,ORANG,2017
311,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN NUSANTARA,6760,ORANG,2017
312,32,JAWA BARAT,TWA TANGKUBANPARAHU,WISATAWAN MANCANEGARA,0,ORANG,2017
313,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN NUSANTARA,206,ORANG,2017
314,32,JAWA BARAT,TWA TELAGA PATENGAN,WISATAWAN MANCANEGARA,0,ORANG,2017
315,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,5,ORANG,2017
316,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2017
317,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN NUSANTARA,1821,ORANG,2017
318,32,JAWA BARAT,TWA TELAGAWARNA,WISATAWAN MANCANEGARA,0,ORANG,2017
319,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN NUSANTARA,206,ORANG,2017
320,32,JAWA BARAT,TWA GUNUNG PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2017
321,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN NUSANTARA,0,ORANG,2017
322,32,JAWA BARAT,TWA SUKAWAYANA,WISATAWAN MANCANEGARA,0,ORANG,2017
323,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN NUSANTARA,63,ORANG,2017
324,32,JAWA BARAT,TWA KAMOJANG,WISATAWAN MANCANEGARA,0,ORANG,2017
325,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN NUSANTARA,205,ORANG,2017
326,32,JAWA BARAT,TWA PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2017
327,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN NUSANTARA,996,ORANG,2017
328,32,JAWA BARAT,TWA PAPANDAYAN,WISATAWAN MANCANEGARA,0,ORANG,2017
329,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN NUSANTARA,0,ORANG,2017
330,32,JAWA BARAT,TWA GUNUNG GUNTUR,WISATAWAN MANCANEGARA,0,ORANG,2017
331,32,JAWA BARAT,TWA SANGIANG,WISATAWAN NUSANTARA,12,ORANG,2017
332,32,JAWA BARAT,TWA SANGIANG,WISATAWAN MANCANEGARA,0,ORANG,2017
333,32,JAWA BARAT,TWA JEMBER,WISATAWAN NUSANTARA,0,ORANG,2017
334,32,JAWA BARAT,TWA JEMBER,WISATAWAN MANCANEGARA,0,ORANG,2017
335,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN NUSANTARA,8,ORANG,2017
336,32,JAWA BARAT,TWA TALAGABODAS,WISATAWAN MANCANEGARA,0,ORANG,2017
337,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN NUSANTARA,0,ORANG,2017
338,32,JAWA BARAT,TWA TAMPOMAS,WISATAWAN MANCANEGARA,0,ORANG,2017
339,32,JAWA BARAT,TWA PASIR PUTIH PANGANDARAN,WISATAWAN NUSANTARA,233,ORANG,2017
340,32,JAWA BARAT,TWA PASIR PUTIH PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2017
341,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN NUSANTARA,0,ORANG,2017
342,32,JAWA BARAT,TWA LINGGARJATI,WISATAWAN MANCANEGARA,0,ORANG,2017
343,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN NUSANTARA,13,ORANG,2017
344,32,JAWA BARAT,TB MASIGIT KAREUMBI,WISATAWAN MANCANEGARA,0,ORANG,2017
345,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN NUSANTARA,0,ORANG,2017
346,32,JAWA BARAT,PERUM PERHUTANI DIVISI REGIONAL JABAR-BANTEN,WISATAWAN MANCANEGARA,0,ORANG,2017
347,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN NUSANTARA,0,ORANG,2017
348,32,JAWA BARAT,KBM-AEJ/KBM/JLPL,WISATAWAN MANCANEGARA,0,ORANG,2017
349,32,JAWA BARAT,WH CURUG CILEMBER,WISATAWAN NUSANTARA,55954,ORANG,2017
350,32,JAWA BARAT,WH CURUG CILEMBER,WISATAWAN MANCANEGARA,0,ORANG,2017
351,32,JAWA BARAT,WH CARIU,WISATAWAN NUSANTARA,1,ORANG,2017
352,32,JAWA BARAT,WH CARIU,WISATAWAN MANCANEGARA,0,ORANG,2017
353,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2017
354,32,JAWA BARAT,TWA CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2017
355,32,JAWA BARAT,WH KAWAH PUTIH,WISATAWAN NUSANTARA,11696,ORANG,2017
356,32,JAWA BARAT,WH KAWAH PUTIH,WISATAWAN MANCANEGARA,0,ORANG,2017
357,32,JAWA BARAT,PATUHA RESORT,WISATAWAN NUSANTARA,0,ORANG,2017
358,32,JAWA BARAT,PATUHA RESORT,WISATAWAN MANCANEGARA,0,ORANG,2017
359,32,JAWA BARAT,BP RANCAUPAS,WISATAWAN NUSANTARA,0,ORANG,2017
360,32,JAWA BARAT,BP RANCAUPAS,WISATAWAN MANCANEGARA,0,ORANG,2017
361,32,JAWA BARAT,WH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2017
362,32,JAWA BARAT,WH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2017
363,32,JAWA BARAT,WH BLAAKAN,WISATAWAN NUSANTARA,0,ORANG,2017
364,32,JAWA BARAT,WH BLAAKAN,WISATAWAN MANCANEGARA,0,ORANG,2017
365,32,JAWA BARAT,KPH BOGOR,WISATAWAN NUSANTARA,0,ORANG,2017
366,32,JAWA BARAT,KPH BOGOR,WISATAWAN MANCANEGARA,0,ORANG,2017
367,32,JAWA BARAT,SUKAMANTRI,WISATAWAN NUSANTARA,0,ORANG,2017
368,32,JAWA BARAT,SUKAMANTRI,WISATAWAN MANCANEGARA,0,ORANG,2017
369,32,JAWA BARAT,CURUG NANGKA,WISATAWAN NUSANTARA,0,ORANG,2017
370,32,JAWA BARAT,CURUG NANGKA,WISATAWAN MANCANEGARA,0,ORANG,2017
371,32,JAWA BARAT,GUNUNG BUNDER,WISATAWAN NUSANTARA,0,ORANG,2017
372,32,JAWA BARAT,GUNUNG BUNDER,WISATAWAN MANCANEGARA,0,ORANG,2017
373,32,JAWA BARAT,CURUG PANJANG,WISATAWAN NUSANTARA,0,ORANG,2017
374,32,JAWA BARAT,CURUG PANJANG,WISATAWAN MANCANEGARA,0,ORANG,2017
375,32,JAWA BARAT,CURUG CISUREN,WISATAWAN NUSANTARA,0,ORANG,2017
376,32,JAWA BARAT,CURUG CISUREN,WISATAWAN MANCANEGARA,0,ORANG,2017
377,32,JAWA BARAT,CURUG KEMBAR BATULAYANG,WISATAWAN NUSANTARA,0,ORANG,2017
378,32,JAWA BARAT,CURUG KEMBAR BATULAYANG,WISATAWAN MANCANEGARA,0,ORANG,2017
379,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2017
380,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2017
381,32,JAWA BARAT,CITEKO,WISATAWAN NUSANTARA,0,ORANG,2017
382,32,JAWA BARAT,CITEKO,WISATAWAN MANCANEGARA,0,ORANG,2017
383,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,31,ORANG,2017
384,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2017
385,32,JAWA BARAT,CURUG CIPAMINGLIS,WISATAWAN NUSANTARA,113,ORANG,2017
386,32,JAWA BARAT,CURUG CIPAMINGLIS,WISATAWAN MANCANEGARA,0,ORANG,2017
387,32,JAWA BARAT,CURUG ARCA,WISATAWAN NUSANTARA,0,ORANG,2017
388,32,JAWA BARAT,CURUG ARCA,WISATAWAN MANCANEGARA,0,ORANG,2017
389,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN NUSANTARA,0,ORANG,2017
390,32,JAWA BARAT,PULAU CANGKIR,WISATAWAN MANCANEGARA,0,ORANG,2017
391,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN NUSANTARA,0,ORANG,2017
392,32,JAWA BARAT,KPH SUKABUMI,WISATAWAN MANCANEGARA,0,ORANG,2017
393,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2017
394,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2017
395,32,JAWA BARAT,GUA BUNIAYU,WISATAWAN NUSANTARA,175,ORANG,2017
396,32,JAWA BARAT,GUA BUNIAYU,WISATAWAN MANCANEGARA,0,ORANG,2017
397,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN NUSANTARA,0,ORANG,2017
398,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN MANCANEGARA,0,ORANG,2017
399,32,JAWA BARAT,KPH CIANJUR,WISATAWAN NUSANTARA,0,ORANG,2017
400,32,JAWA BARAT,KPH CIANJUR,WISATAWAN MANCANEGARA,0,ORANG,2017
401,32,JAWA BARAT,CURUG CITAMBUR,WISATAWAN NUSANTARA,0,ORANG,2017
402,32,JAWA BARAT,CURUG CITAMBUR,WISATAWAN MANCANEGARA,0,ORANG,2017
403,32,JAWA BARAT,CISALADA,WISATAWAN NUSANTARA,0,ORANG,2017
404,32,JAWA BARAT,CISALADA,WISATAWAN MANCANEGARA,0,ORANG,2017
405,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN NUSANTARA,0,ORANG,2017
406,32,JAWA BARAT,REST AREA SELAGEDANG,WISATAWAN MANCANEGARA,0,ORANG,2017
407,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2017
408,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2017
409,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN NUSANTARA,0,ORANG,2017
410,32,JAWA BARAT,REST AREA SUKAMANAH,WISATAWAN MANCANEGARA,0,ORANG,2017
411,32,JAWA BARAT,SUKAMEKAR,WISATAWAN NUSANTARA,0,ORANG,2017
412,32,JAWA BARAT,SUKAMEKAR,WISATAWAN MANCANEGARA,0,ORANG,2017
413,32,JAWA BARAT,SUKADANA,WISATAWAN NUSANTARA,0,ORANG,2017
414,32,JAWA BARAT,SUKADANA,WISATAWAN MANCANEGARA,0,ORANG,2017
415,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN NUSANTARA,0,ORANG,2017
416,32,JAWA BARAT,REST AREA BALEGEDE,WISATAWAN MANCANEGARA,0,ORANG,2017
417,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN NUSANTARA,0,ORANG,2017
418,32,JAWA BARAT,KPH PURWAKARTA,WISATAWAN MANCANEGARA,0,ORANG,2017
419,32,JAWA BARAT,CURUG CIGENTIS,WISATAWAN NUSANTARA,0,ORANG,2017
420,32,JAWA BARAT,CURUG CIGENTIS,WISATAWAN MANCANEGARA,0,ORANG,2017
421,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,0,ORANG,2017
422,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2017
423,32,JAWA BARAT,PONDOK BALI,WISATAWAN NUSANTARA,0,ORANG,2017
424,32,JAWA BARAT,PONDOK BALI,WISATAWAN MANCANEGARA,0,ORANG,2017
425,32,JAWA BARAT,SEDARI,WISATAWAN NUSANTARA,0,ORANG,2017
426,32,JAWA BARAT,SEDARI,WISATAWAN MANCANEGARA,0,ORANG,2017
427,32,JAWA BARAT,CURUG TUJUH,WISATAWAN NUSANTARA,0,ORANG,2017
428,32,JAWA BARAT,CURUG TUJUH,WISATAWAN MANCANEGARA,0,ORANG,2017
429,32,JAWA BARAT,KPH BANDUNG UTARA,WISATAWAN NUSANTARA,0,ORANG,2017
430,32,JAWA BARAT,KPH BANDUNG UTARA,WISATAWAN MANCANEGARA,0,ORANG,2017
431,32,JAWA BARAT,ORAY TAPA,WISATAWAN NUSANTARA,0,ORANG,2017
432,32,JAWA BARAT,ORAY TAPA,WISATAWAN MANCANEGARA,0,ORANG,2017
433,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,0,ORANG,2017
434,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2017
435,32,JAWA BARAT,BATU KUDA,WISATAWAN NUSANTARA,0,ORANG,2017
436,32,JAWA BARAT,BATU KUDA,WISATAWAN MANCANEGARA,0,ORANG,2017
437,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2017
438,32,JAWA BARAT,LHI JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2017
439,32,JAWA BARAT,CURUG CILEAT,WISATAWAN NUSANTARA,0,ORANG,2017
440,32,JAWA BARAT,CURUG CILEAT,WISATAWAN MANCANEGARA,0,ORANG,2017
441,32,JAWA BARAT,CURUG LAYUNG,WISATAWAN NUSANTARA,0,ORANG,2017
442,32,JAWA BARAT,CURUG LAYUNG,WISATAWAN MANCANEGARA,0,ORANG,2017
443,32,JAWA BARAT,CURUG CIMAHI,WISATAWAN NUSANTARA,2747,ORANG,2017
444,32,JAWA BARAT,CURUG CIMAHI,WISATAWAN MANCANEGARA,0,ORANG,2017
445,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN NUSANTARA,0,ORANG,2017
446,32,JAWA BARAT,CURUG PANGANTEN,WISATAWAN MANCANEGARA,0,ORANG,2017
447,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN NUSANTARA,0,ORANG,2017
448,32,JAWA BARAT,CURUG TILU LEUWI OPAT,WISATAWAN MANCANEGARA,0,ORANG,2017
449,32,JAWA BARAT,CIWANGUN INDAH CAM (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2017
450,32,JAWA BARAT,CIWANGUN INDAH CAM (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2017
451,32,JAWA BARAT,GRAFIKA CIKOLE,WISATAWAN NUSANTARA,0,ORANG,2017
452,32,JAWA BARAT,GRAFIKA CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2017
453,32,JAWA BARAT,WAR GAMES,WISATAWAN NUSANTARA,0,ORANG,2017
454,32,JAWA BARAT,WAR GAMES,WISATAWAN MANCANEGARA,0,ORANG,2017
455,32,JAWA BARAT,CURUG CIJALU,WISATAWAN NUSANTARA,0,ORANG,2017
456,32,JAWA BARAT,CURUG CIJALU,WISATAWAN MANCANEGARA,0,ORANG,2017
457,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN NUSANTARA,0,ORANG,2017
458,32,JAWA BARAT,TALAGA CIKAHURIPAN,WISATAWAN MANCANEGARA,0,ORANG,2017
459,32,JAWA BARAT,CURUG CILENGKRANG,WISATAWAN NUSANTARA,0,ORANG,2017
460,32,JAWA BARAT,CURUG CILENGKRANG,WISATAWAN MANCANEGARA,0,ORANG,2017
461,32,JAWA BARAT,JOGING TRACK,WISATAWAN NUSANTARA,0,ORANG,2017
462,32,JAWA BARAT,JOGING TRACK,WISATAWAN MANCANEGARA,0,ORANG,2017
463,32,JAWA BARAT,CURUG CIBAREUBEUY,WISATAWAN NUSANTARA,0,ORANG,2017
464,32,JAWA BARAT,CURUG CIBAREUBEUY,WISATAWAN MANCANEGARA,0,ORANG,2017
465,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN NUSANTARA,0,ORANG,2017
466,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2017
467,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2017
468,32,JAWA BARAT,KPH BANDUNG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2017
469,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN NUSANTARA,0,ORANG,2017
470,32,JAWA BARAT,GUNUNG PUNTANG,WISATAWAN MANCANEGARA,0,ORANG,2017
471,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN NUSANTARA,0,ORANG,2017
472,32,JAWA BARAT,EMTE HIGHLAND (PARKIR),WISATAWAN MANCANEGARA,0,ORANG,2017
473,32,JAWA BARAT,KAMOJANG,WISATAWAN NUSANTARA,0,ORANG,2017
474,32,JAWA BARAT,KAMOJANG,WISATAWAN MANCANEGARA,0,ORANG,2017
475,32,JAWA BARAT,HULU SUNGAI CITARUM (CISANTI),WISATAWAN NUSANTARA,0,ORANG,2017
476,32,JAWA BARAT,HULU SUNGAI CITARUM (CISANTI),WISATAWAN MANCANEGARA,0,ORANG,2017
477,32,JAWA BARAT,CURUG SAWER,WISATAWAN NUSANTARA,0,ORANG,2017
478,32,JAWA BARAT,CURUG SAWER,WISATAWAN MANCANEGARA,0,ORANG,2017
479,32,JAWA BARAT,GN. PADANG,WISATAWAN NUSANTARA,0,ORANG,2017
480,32,JAWA BARAT,GN. PADANG,WISATAWAN MANCANEGARA,0,ORANG,2017
481,32,JAWA BARAT,PUNCELING,WISATAWAN NUSANTARA,0,ORANG,2017
482,32,JAWA BARAT,PUNCELING,WISATAWAN MANCANEGARA,0,ORANG,2017
483,32,JAWA BARAT,GUA PUTRI,WISATAWAN NUSANTARA,0,ORANG,2017
484,32,JAWA BARAT,GUA PUTRI,WISATAWAN MANCANEGARA,0,ORANG,2017
485,32,JAWA BARAT,OFF ROAD,WISATAWAN NUSANTARA,0,ORANG,2017
486,32,JAWA BARAT,OFF ROAD,WISATAWAN MANCANEGARA,0,ORANG,2017
487,32,JAWA BARAT,RAHONG,WISATAWAN NUSANTARA,0,ORANG,2017
488,32,JAWA BARAT,RAHONG,WISATAWAN MANCANEGARA,0,ORANG,2017
489,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2017
490,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2017
491,32,JAWA BARAT,CURUG MALELA PARKIR,WISATAWAN NUSANTARA,0,ORANG,2017
492,32,JAWA BARAT,CURUG MALELA PARKIR,WISATAWAN MANCANEGARA,0,ORANG,2017
493,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2017
494,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2017
495,32,JAWA BARAT,KPH GARUT,WISATAWAN NUSANTARA,0,ORANG,2017
496,32,JAWA BARAT,KPH GARUT,WISATAWAN MANCANEGARA,0,ORANG,2017
497,32,JAWA BARAT,CURUG OROK,WISATAWAN NUSANTARA,0,ORANG,2017
498,32,JAWA BARAT,CURUG OROK,WISATAWAN MANCANEGARA,0,ORANG,2017
499,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN NUSANTARA,0,ORANG,2017
500,32,JAWA BARAT,SITU CIBEUREUM,WISATAWAN MANCANEGARA,0,ORANG,2017
501,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN NUSANTARA,0,ORANG,2017
502,32,JAWA BARAT,CURUG SH TARAJE,WISATAWAN MANCANEGARA,0,ORANG,2017
503,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN NUSANTARA,0,ORANG,2017
504,32,JAWA BARAT,SITU KABUYUTAN,WISATAWAN MANCANEGARA,0,ORANG,2017
505,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN NUSANTARA,0,ORANG,2017
506,32,JAWA BARAT,KPH TASIKMALAYA,WISATAWAN MANCANEGARA,0,ORANG,2017
507,32,JAWA BARAT,GALUNGGUNG,WISATAWAN NUSANTARA,0,ORANG,2017
508,32,JAWA BARAT,GALUNGGUNG,WISATAWAN MANCANEGARA,0,ORANG,2017
509,32,JAWA BARAT,REST AREA URUG,WISATAWAN NUSANTARA,0,ORANG,2017
510,32,JAWA BARAT,REST AREA URUG,WISATAWAN MANCANEGARA,0,ORANG,2017
511,32,JAWA BARAT,KPH CIAMIS,WISATAWAN NUSANTARA,0,ORANG,2017
512,32,JAWA BARAT,KPH CIAMIS,WISATAWAN MANCANEGARA,0,ORANG,2017
513,32,JAWA BARAT,CITUMANG,WISATAWAN NUSANTARA,18,ORANG,2017
514,32,JAWA BARAT,CITUMANG,WISATAWAN MANCANEGARA,0,ORANG,2017
515,32,JAWA BARAT,KARANGNINI,WISATAWAN NUSANTARA,9,ORANG,2017
516,32,JAWA BARAT,KARANGNINI,WISATAWAN MANCANEGARA,0,ORANG,2017
517,32,JAWA BARAT,PANGANDARAN,WISATAWAN NUSANTARA,0,ORANG,2017
518,32,JAWA BARAT,PANGANDARAN,WISATAWAN MANCANEGARA,0,ORANG,2017
519,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2017
520,32,JAWA BARAT,CURUG TUJUH CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2017
521,32,JAWA BARAT,DARMACAANG,WISATAWAN NUSANTARA,0,ORANG,2017
522,32,JAWA BARAT,DARMACAANG,WISATAWAN MANCANEGARA,0,ORANG,2017
523,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN NUSANTARA,0,ORANG,2017
524,32,JAWA BARAT,SITU MUSTIKA,WISATAWAN MANCANEGARA,0,ORANG,2017
525,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN NUSANTARA,0,ORANG,2017
526,32,JAWA BARAT,KPH KUNINGAN,WISATAWAN MANCANEGARA,0,ORANG,2017
527,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2017
528,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2017
529,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN NUSANTARA,0,ORANG,2017
530,32,JAWA BARAT,TALAGA REMIS (SHARING DARI PEMDA),WISATAWAN MANCANEGARA,0,ORANG,2017
531,32,JAWA BARAT,PALUTUNGAN,WISATAWAN NUSANTARA,0,ORANG,2017
532,32,JAWA BARAT,PALUTUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2017
533,32,JAWA BARAT,PANIIS,WISATAWAN NUSANTARA,0,ORANG,2017
534,32,JAWA BARAT,PANIIS,WISATAWAN MANCANEGARA,0,ORANG,2017
535,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN NUSANTARA,0,ORANG,2017
536,32,JAWA BARAT,KPH MAJALENGKA,WISATAWAN MANCANEGARA,0,ORANG,2017
537,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2017
538,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2017
