id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,tipe_pengelola
380,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
379,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
644,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
643,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
898,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
897,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1368,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1367,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
1838,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
1837,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2308,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2307,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
126,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
125,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
408,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
407,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
672,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
671,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
274,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
273,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,1250,ORANG,2016,PERHUTANI
540,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
539,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
804,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
803,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
260,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
259,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,28101,ORANG,2016,PERHUTANI
528,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
527,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
792,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
791,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
272,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
271,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
538,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
537,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
802,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
801,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1262,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1261,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1732,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1731,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2202,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2201,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2672,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2671,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
214,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2016,PERHUTANI
213,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2016,PERHUTANI
490,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2017,PERHUTANI
489,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2017,PERHUTANI
754,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2018,PERHUTANI
753,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2018,PERHUTANI
1128,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2019,PERHUTANI
1127,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2019,PERHUTANI
1598,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2020,PERHUTANI
1597,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2020,PERHUTANI
2068,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2021,PERHUTANI
2067,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2021,PERHUTANI
2538,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2022,PERHUTANI
2537,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2022,PERHUTANI
1102,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1101,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1572,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1571,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2042,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2041,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2512,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2511,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1258,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1257,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1728,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1727,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2198,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2197,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2668,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2667,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
218,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
217,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
494,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
493,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
758,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
757,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1252,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1251,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1722,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1721,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2192,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2191,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2662,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2661,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
906,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
905,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1376,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1375,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1846,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1845,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2316,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2315,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1136,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1135,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1606,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1605,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2076,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2075,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2546,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2545,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1114,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1113,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1584,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1583,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2054,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2053,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2524,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2523,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
142,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
141,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,9958,ORANG,2016,LAINNYA
422,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
421,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
686,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
685,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
282,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
281,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
546,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
545,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
810,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
809,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
98,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
97,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,9072,ORANG,2016,LAINNYA
384,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
383,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,31,ORANG,2017,LAINNYA
648,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
647,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
886,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
885,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1356,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1355,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1826,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1825,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2296,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2295,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
156,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
155,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,953,ORANG,2016,LAINNYA
434,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
433,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
698,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
697,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
880,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
879,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2019,LAINNYA
1350,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1349,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2020,LAINNYA
1820,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1819,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2290,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2289,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
958,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
957,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1428,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1427,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
1898,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
1897,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2368,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2367,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1284,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1283,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1754,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1753,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2224,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2223,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2694,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2693,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
286,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
285,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,345,ORANG,2016,LAINNYA
550,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
549,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
814,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
813,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1272,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1271,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1742,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1741,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2212,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2211,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2682,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2681,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
284,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
283,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,4020,ORANG,2016,LAINNYA
548,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
547,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
812,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
811,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1270,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1269,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1740,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1739,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2210,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2209,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2680,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2679,32,JAWA BARAT,CIPANTEUNEUN,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
1216,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1215,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1686,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1685,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2156,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2155,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2626,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2625,32,JAWA BARAT,CIPATUH (CIPANAS ATMAJI PANCURAN 7),WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
288,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
287,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
552,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
551,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
816,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
815,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1274,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1273,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1744,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1743,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2214,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2213,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2684,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2683,32,JAWA BARAT,CIPUTRAWANGI,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
122,32,JAWA BARAT,CISALADA,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
121,32,JAWA BARAT,CISALADA,WISATAWAN NUSANTARA,0,ORANG,2016,LAINNYA
404,32,JAWA BARAT,CISALADA,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
403,32,JAWA BARAT,CISALADA,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
668,32,JAWA BARAT,CISALADA,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
667,32,JAWA BARAT,CISALADA,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
96,32,JAWA BARAT,CITEKO,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
95,32,JAWA BARAT,CITEKO,WISATAWAN NUSANTARA,4904,ORANG,2016,LAINNYA
382,32,JAWA BARAT,CITEKO,WISATAWAN MANCANEGARA,0,ORANG,2017,LAINNYA
381,32,JAWA BARAT,CITEKO,WISATAWAN NUSANTARA,0,ORANG,2017,LAINNYA
646,32,JAWA BARAT,CITEKO,WISATAWAN MANCANEGARA,0,ORANG,2018,LAINNYA
645,32,JAWA BARAT,CITEKO,WISATAWAN NUSANTARA,0,ORANG,2018,LAINNYA
1186,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2019,LAINNYA
1185,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2019,LAINNYA
1656,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2020,LAINNYA
1655,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2020,LAINNYA
2126,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2021,LAINNYA
2125,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2021,LAINNYA
2596,32,JAWA BARAT,CITOJANG,WISATAWAN MANCANEGARA,0,ORANG,2022,LAINNYA
2595,32,JAWA BARAT,CITOJANG,WISATAWAN NUSANTARA,0,ORANG,2022,LAINNYA
244,32,JAWA BARAT,CITUMANG,WISATAWAN MANCANEGARA,0,ORANG,2016,LAINNYA
