id,kode_provinsi,nama_provinsi,pengelola_kawasan,jenis_wisatawan,jumlah_wisatawan,satuan,tahun,data_flag,tipe_pengelola
2020,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2490,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1079,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1549,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2019,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2489,32,JAWA BARAT,BUKIT PALASARI CIATER,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1246,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1716,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2186,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2656,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1245,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1715,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2185,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2655,32,JAWA BARAT,BUKIT PANEMBONGAN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1188,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1658,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2128,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2598,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1187,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1657,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2127,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2597,32,JAWA BARAT,BUKIT TAMAN LANGIT,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
188,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
466,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
730,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
187,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN NUSANTARA,1651,ORANG,2016,NORMAL,PERHUTANI
465,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
729,32,JAWA BARAT,BUPER CIKOLE,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
114,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
398,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
662,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
113,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,PERHUTANI
397,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
661,32,JAWA BARAT,BUPER CIPELANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
94,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,22,ORANG,2016,NORMAL,PERHUTANI
380,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
644,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
898,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,PERHUTANI
1368,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
1838,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,PERHUTANI
2308,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
93,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,9149,ORANG,2016,NORMAL,PERHUTANI
379,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
643,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
897,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,PERHUTANI
1367,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
1837,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,PERHUTANI
2307,32,JAWA BARAT,BUPER CITAMIANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
126,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
408,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
672,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
125,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,PERHUTANI
407,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
671,32,JAWA BARAT,BUPER CIWIDIG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
274,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
540,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
804,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
273,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,1250,ORANG,2016,NORMAL,PERHUTANI
539,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
803,32,JAWA BARAT,BUPER KAWAH SIMAUT,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
260,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
528,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
792,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
259,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,28101,ORANG,2016,NORMAL,PERHUTANI
527,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
791,32,JAWA BARAT,BUPER PAKEMBANGAN,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
272,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
538,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
802,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
1262,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,PERHUTANI
1732,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
2202,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,PERHUTANI
2672,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
271,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,PERHUTANI
537,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
801,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
1261,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,PERHUTANI
1731,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
2201,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,PERHUTANI
2671,32,JAWA BARAT,BUPER TALAGA PANCAR,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
214,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,PERHUTANI
490,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,PERHUTANI
754,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,PERHUTANI
1128,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,PERHUTANI
1598,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
2068,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,PERHUTANI
2538,32,JAWA BARAT,BUPER TANGSI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
213,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,PERHUTANI
489,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,PERHUTANI
753,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,PERHUTANI
1127,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,PERHUTANI
1597,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,PERHUTANI
2067,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,PERHUTANI
2537,32,JAWA BARAT,BUPER TANGSI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,PERHUTANI
1102,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1572,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2042,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2512,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1101,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1571,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2041,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2511,32,JAWA BARAT,BURANGRANG SELATAN,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1258,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1728,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2198,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2668,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1257,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1727,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2197,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2667,32,JAWA BARAT,CADAS GANTUNG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
218,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
494,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
758,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
217,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
493,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
757,32,JAWA BARAT,CAFÃÂ DE FORET,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
1252,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1722,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2192,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2662,32,JAWA BARAT,CAPAR,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1251,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1721,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2191,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2661,32,JAWA BARAT,CAPAR,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
906,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1376,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1846,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2316,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
905,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1375,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1845,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2315,32,JAWA BARAT,CARIU/ PENANGKARAN RUSA,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1136,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1606,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2076,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2546,32,JAWA BARAT,CENGKRONG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1135,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1605,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2075,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2545,32,JAWA BARAT,CENGKRONG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1114,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1584,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2054,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2524,32,JAWA BARAT,CIBOLANG,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1113,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1583,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2053,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2523,32,JAWA BARAT,CIBOLANG,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
142,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
422,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
686,32,JAWA BARAT,CIBUNGUR,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
141,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,9958,ORANG,2016,NORMAL,LAINNYA
421,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
685,32,JAWA BARAT,CIBUNGUR,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
282,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
546,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
810,32,JAWA BARAT,CIGENDEL,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
281,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2016,NORMAL,LAINNYA
545,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
809,32,JAWA BARAT,CIGENDEL,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
98,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
384,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
648,32,JAWA BARAT,CIHURANG,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
97,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,9072,ORANG,2016,NORMAL,LAINNYA
383,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,31,ORANG,2017,NORMAL,LAINNYA
647,32,JAWA BARAT,CIHURANG,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
886,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1356,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1826,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2296,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
885,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1355,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1825,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2295,32,JAWA BARAT,CIKOLE JAYAGIRI,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
156,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
434,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
698,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
155,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,953,ORANG,2016,NORMAL,LAINNYA
433,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,0,ORANG,2017,NORMAL,LAINNYA
697,32,JAWA BARAT,CIKOLE JAYAGIRI RESORT & TREETOP,WISATAWAN NUSANTARA,0,ORANG,2018,NORMAL,LAINNYA
880,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1350,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1820,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2290,32,JAWA BARAT,CIMANGGU,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
879,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2019,NORMAL,LAINNYA
1349,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,4,ORANG,2020,SUSPECT_COPY,LAINNYA
1819,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2289,32,JAWA BARAT,CIMANGGU,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
958,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1428,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1898,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2368,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
957,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1427,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
1897,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2367,32,JAWA BARAT,CIMIRUNG GH PARK,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1284,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1754,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2224,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2021,NORMAL,LAINNYA
2694,32,JAWA BARAT,CIPACET,WISATAWAN MANCANEGARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
1283,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2019,NORMAL,LAINNYA
1753,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
2223,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2021,NORMAL,LAINNYA
2693,32,JAWA BARAT,CIPACET,WISATAWAN NUSANTARA,0,ORANG,2022,INCOMPLETE_YEAR,LAINNYA
286,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2016,NORMAL,LAINNYA
550,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2017,NORMAL,LAINNYA
814,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2018,NORMAL,LAINNYA
1272,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2019,NORMAL,LAINNYA
1742,32,JAWA BARAT,CIPADAYUNGAN,WISATAWAN MANCANEGARA,0,ORANG,2020,SUSPECT_COPY,LAINNYA
